Country,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7
TCD,-0.5466865170666191,1.1988786511359464,0.36003394968116,-1.106618080055377,-0.031640891054074416,-2.1560281696767047,0.00013225649641240042
TGO,0.928095196053702,-0.9294451845175404,-0.44982741115944247,0.3281447179140251,0.19337833241064306,-2.1093345082099813,0.001281650841360586
THA,-2.236463983119219,16.438607087049263,-6.335234249139465,-5.1369194393193425,-0.6348332612991836,-2.7610059565110756,0.0016596512045720276
TJK,0.8153877273099797,-0.9830932522251556,0.8109614910758678,1.1931717631366023,0.11908115981551504,-2.598553712263796,8.131692880777926e-05
TKM,-0.7140563337150629,0.9844221873919466,0.48989753473021036,-2.63516786059792,-0.05864447759253988,-2.6378177707340855,5.629216270575674e-05
TLS,0.7523119504896592,-0.9567147942301721,-1.0943205366195419,0.883817358707617,0.11041903111310702,-2.4964997599047134,0.0003714449696233565
TON,0.6401107731601741,-0.9326589176227548,-5.701905327780099,0.33109845724592635,0.14081324937851303,-1.8273070397284097,0.0010082481267059704
TTO,-0.7050424928055077,4.763218809388241,-13.287739017759225,-21.81796190968104,-0.41930398573301053,1.318108923967598,0.005470574163097976
TUN,-0.039794249210944876,3.6506033617286104,-1.5190508422811777,-0.7753840057915351,-0.05085043270404155,-1.9606370988167532,0.000711074873408292
TUR,0.13057478848770288,-0.002658640386010144,-1.7669581061194095,-0.9736345135157531,0.010881082125746566,-1.7773130618817357,0.000721199291563549
TZA,0.3462216359287451,-0.9069073408557985,-0.3259187942079911,0.535974241365067,0.04859506187169238,-2.3359271228936995,0.0001954161522753349
UGA,0.16853705885913062,-0.7812180749230662,-0.05232999620742307,0.2641490405310254,0.02958713754444009,-2.1387188301411175,0.00018838228170699062
UKR,0.18603159653043377,-0.8220977579592016,-1.4215656590996106,-0.6409106654965524,0.022910462720759917,-1.7205309448387052,0.0006660387601348986
URY,-0.005036997149254763,0.5033820477019674,-4.511981964543965,-3.186127023534424,-0.015442280168287414,-0.8255173825671758,0.0009557392425860608
USA,-0.9490906600940097,-30.18575998825264,-78.18089371381406,-61.68820984463077,-0.3881815816555556,5.09329317425149,0.007017134030370043
UZB,0.43221576338718926,-0.9518140590229972,0.6018060582762885,0.8276860209291748,0.08047707528977543,-2.345161272774454,0.00018222026671439864
VCT,-1.0878065788718194,-0.857299319424892,-7.611476199120448,-6.676771552152716,0.5496364469196546,5.963420361146832,0.011116619637133807
VEN,-0.05663451421141774,12.520850434061872,-25.441761744303616,-16.021008889748657,-0.024166393432023536,-1.0524475206733719,0.00029159939367411346
VNM,-9.205208536023369,13.244531556104636,-6.3591027784571486,-6.765773738993797,-1.8092265350658,-2.7879838537655743,0.0012853705162844042
VUT,0.3740125136950212,-0.6535077782107708,-3.356238778286047,-0.4687981993072965,0.007498113073278745,-2.597106606732613,0.00033707161554477735
YEM,0.6455917556897006,-0.9809047612866684,-0.8836235387283509,0.7387021469331012,0.09949890202456402,-2.113432264019044,0.000310092270358101
ZAF,-0.6634106663668149,4.409971442464161,-3.2693857624943257,-3.8446981657149104,-0.15775749677147122,-2.1701008416247447,0.0010244622393548422
ZMB,-0.4199738055848279,1.2582371073985206,-0.02944982011064967,-0.5518119120356602,-0.02123149038122385,-2.174404822560061,0.00044637750774139816
ZWE,-0.01596569017678906,1.3717823593367324,-0.6003085849296541,-0.3898255591620603,-0.013697413988644769,-2.1277507851233946,7.030008180357554e-05
