us_tariff,china_rate,eu_rate,canmex_rate,welfare_us,cpi_us,employment_us,trade_deficit_us,hhi_pharma,welfare_china,welfare_eu
0.3,0.1,0.3,0.5,0.3909019675747416,14.15083340013874,0.06343754505289123,-29.17578535732966,596.2230732352255,-0.9449912247474934,-0.34956032746729093
0.3,0.1,0.4,0.0,1.2545747299302912,15.952503625582581,0.34152957526445427,-25.684682876280874,596.2230732352255,-1.0686853816034736,-0.38429507794645046
0.3,0.1,0.4,0.1,0.8926817123805053,15.224983849927987,0.225288333115925,-27.147931767936985,596.2230732352255,-1.0202340721454095,-0.38837750103044577
0.3,0.1,0.4,0.2,0.6587280770962822,14.718116553917614,0.14982912137162518,-28.097327324922354,596.2230732352255,-0.9861458425423963,-0.3906196643565396
0.3,0.1,0.4,0.3,0.5079675998264754,14.374956332622201,0.10107317710834618,-28.711234607927196,596.2230732352255,-0.9628842919551239,-0.3919061894710252
0.3,0.1,0.4,0.4,0.4102679215177929,14.145278458682276,0.06942640118008381,-29.110375559104444,596.2230732352255,-0.947211225064426,-0.3926891450383829
0.3,0.1,0.4,0.5,0.3461982777414496,13.99144985055305,0.04865475949913378,-29.372937991490627,596.2230732352255,-0.9366523555949469,-0.39319427672990237
0.3,0.1,0.5,0.0,1.2296255785384513,15.870619384011263,0.33337771195909305,-25.7969194877753,596.2230732352255,-1.0643649952848167,-0.4194019596573506
0.3,0.1,0.5,0.1,0.8666588684772325,15.136525919294952,0.21674608260957573,-27.2642519589272,596.2230732352255,-1.0155820522679937,-0.42484306463898003
0.3,0.1,0.5,0.2,0.6318508558384783,14.624535004807226,0.1409782694462569,-28.21695338236893,596.2230732352255,-0.981225819191911,-0.4280500998391168
0.3,0.1,0.5,0.3,0.4804537095005834,14.277605991564645,0.09199331447120596,-28.83335204084656,596.2230732352255,-0.9577619970251083,-0.42999746888688906
0.3,0.1,0.5,0.4,0.3822986832273445,14.045254582311518,0.060183194032537024,-29.234288581141886,596.2230732352255,-0.9419428453263712,-0.4312254438498031
0.3,0.1,0.5,0.5,0.3179101106236981,13.889563171981646,0.03929735807250978,-29.49811556920033,596.2230732352255,-0.9312809007154588,-0.4320293585716062
0.3,0.2,0.0,0.0,1.613971173075135,17.079954629330672,0.45872904959649574,-24.084860895717732,596.2230732352255,-1.131437712831107,-0.33205814722279126
0.3,0.2,0.0,0.1,1.2659894243811198,16.4355122819998,0.3475509394737619,-25.496501487341632,596.2230732352255,-1.0872692571789577,-0.33487604640614066
0.3,0.2,0.0,0.2,1.0430124467455615,15.992591609588636,0.27605560490748804,-26.404314581172255,596.2230732352255,-1.0565978109921104,-0.336306754509863
0.3,0.2,0.0,0.3,0.900367892064935,15.69598502224574,0.23021607566242608,-26.98706544300647,596.2230732352255,-1.0358872364318317,-0.33708123088695974
0.3,0.2,0.0,0.4,0.80843548755547,15.499071145554355,0.20063517690407373,-27.36386655513707,596.2230732352255,-1.0220411903933413,-0.3375395376271406
0.3,0.2,0.0,0.5,0.7483856375477771,15.367939536396168,0.1813003584447248,-27.610759344214102,596.2230732352255,-1.0127635879383812,-0.3378353966665415
0.3,0.2,0.1,0.0,1.424561791178336,16.49620185350158,0.39702949237958585,-24.925988748740078,596.2230732352255,-1.1020315192944108,-0.28859458495564816
0.3,0.2,0.1,0.1,1.0695006586927125,15.810218121570019,0.2832775543792687,-26.363689782496618,596.2230732352255,-1.0558470701897749,-0.2894356623335925
0.3,0.2,0.1,0.2,0.8409600774902826,15.33549562920118,0.2097761303797796,-27.292436032606044,596.2230732352255,-1.0235637551404553,-0.28942571981815934
0.3,0.2,0.1,0.3,0.6942173735235535,15.01584283588533,0.16246645014457162,-27.89082323689529,596.2230732352255,-1.001649273310834,-0.2891958297788877
0.3,0.2,0.1,0.4,0.5993816155633214,14.802766775518773,0.13184744779912716,-28.27880581306615,596.2230732352255,-0.9869412425927648,-0.2889701619094076
0.3,0.2,0.1,0.5,0.5373127606460137,14.660468091330547,0.11179233673186406,-28.533525299508188,596.2230732352255,-0.9770594066785265,-0.2888038417756644
0.3,0.2,0.2,0.0,1.3150607134528647,16.14861388698965,0.36128425438075595,-25.413507807775048,596.2230732352255,-1.0842867087841657,-0.30866040239649895
0.3,0.2,0.2,0.1,0.955603491474255,15.436238995509722,0.24593272473587557,-26.86760260274299,596.2230732352255,-1.0368078720382479,-0.30994372618008414
0.3,0.2,0.2,0.2,0.723585548679706,14.94112200931863,0.17117526266536842,-27.809582358842395,596.2230732352255,-1.003483148723483,-0.31021013684706666
0.3,0.2,0.2,0.3,0.5742654378967593,14.606574427255502,0.12293903666436012,-28.41790218835668,596.2230732352255,-0.9807862234903264,-0.3101499313937994
0.3,0.2,0.2,0.4,0.47759460391438857,14.382990237196047,0.09166235270465783,-28.813018234555937,596.2230732352255,-0.9655152620743457,-0.3100292018174189
0.3,0.2,0.2,0.5,0.4142448413430255,14.233399436303774,0.07114912202987878,-29.0727475958387,596.2230732352255,-0.9552373939283543,-0.30992914241725344
0.3,0.2,0.3,0.0,1.249896575507936,15.937803836710728,0.33998895639728577,-25.704529229630253,596.2230732352255,-1.0734087270230175,-0.3472778598276882
0.3,0.2,0.3,0.1,0.8877056441989994,15.208789338730156,0.22364233351195306,-27.168915476870275,596.2230732352255,-1.025107059633279,-0.3498953841253094
0.3,0.2,0.3,0.2,0.6535158776416861,14.700737033549306,0.14809981695231844,-28.119224306983625,596.2230732352255,-0.9911177227802215,-0.3510907702143573
0.3,0.2,0.3,0.3,0.5025799148202115,14.356695310841584,0.09928206828513364,-28.73381637567787,596.2230732352255,-0.9679195982205568,-0.35165701865873533
0.3,0.2,0.3,0.4,0.4047549491874358,14.126387432161835,0.067591218678964,-29.133449377586157,596.2230732352255,-0.9522869462942452,-0.35195339017990435
0.3,0.2,0.3,0.5,0.34059764469862586,13.972117637386239,0.04678876631747375,-29.39635774536341,596.2230732352255,-0.9417540364488941,-0.35213118375683194
0.3,0.2,0.4,0.0,1.2099290527698425,15.806831029089397,0.32692128858637926,-25.88362363994987,596.2230732352255,-1.0665879263351274,-0.38718673369588785
0.3,0.2,0.4,0.1,0.8460150272793232,15.067236841573827,0.20994744736508864,-27.354541896025502,596.2230732352255,-1.0177595878901435,-0.3913109183806607
0.3,0.2,0.4,0.2,0.6104527173664387,14.550929304138682,0.13390863490618798,-28.310146433010946,596.2230732352255,-0.9833438662480654,-0.39357170543645736
0.3,0.2,0.4,0.3,0.45849304822016546,14.20080951190268,0.08472227839235735,-28.92873417030773,596.2230732352255,-0.959823474981647,-0.3948652369581085
0.3,0.2,0.4,0.4,0.35993541253782624,13.966186748341736,0.05276833930456526,-29.331249523463214,596.2230732352255,-0.9439578256731695,-0.3956502018519492
0.3,0.2,0.4,0.5,0.2952646733555664,13.808908889368677,0.031781868874469765,-29.5961891457868,596.2230732352255,-0.9332603879539825,-0.3961555038449083
0.3,0.2,0.5,0.0,1.1846883287597088,15.723343996214933,0.31866745455852996,-25.99712289721599,596.2230732352255,-1.0622038361986497,-0.42255728749094335
0.3,0.2,0.5,0.1,0.8196672346963751,14.976912976788093,0.2012907112497242,-27.47226117587421,596.2230732352255,-1.0130332029139155,-0.42807287453149323
0.3,0.2,0.5,0.2,0.5832216015394742,14.455258207689337,0.1249324904263327,-28.43129045594428,596.2230732352255,-0.9783400108054452,-0.43132432513772745
0.3,0.2,0.5,0.3,0.43060207138090334,14.101193645387244,0.07550849753930056,-29.0524651908031,596.2230732352255,-0.9546096322405662,-0.4332977755869494
0.3,0.2,0.5,0.4,0.33157155952134865,13.863766151327805,0.04338471424067958,-29.45684864317617,596.2230732352255,-0.9385919956452549,-0.43454132271697476
0.3,0.2,0.5,0.5,0.2665691157885952,13.70453080103804,0.022279322764351406,-29.72310581714589,596.2230732352255,-0.9277871433092888,-0.4353548642988425
0.3,0.3,0.0,0.0,1.5903511202901122,17.0072580344921,0.4510528746344278,-24.190905763478835,596.2230732352255,-1.1421793263876823,-0.3335665169798663
0.3,0.3,0.0,0.1,1.2414247149643565,16.35758877312028,0.33953555516541556,-25.60609792440686,596.2230732352255,-1.098286774664936,-0.3363985189290819
0.3,0.3,0.0,0.2,1.0177099883213359,15.910677433335007,0.2677771229520509,-26.5167345034761,596.2230732352255,-1.0677851028500052,-0.3378339501353911
0.3,0.3,0.0,0.3,0.8745249236229213,15.611186737006854,0.22174565457797613,-27.10157812113938,596.2230732352255,-1.0471764007328077,-0.338609060514361
0.3,0.3,0.0,0.4,0.7822111288513289,15.412254863783481,0.19202969392762004,-27.479867503656962,596.2230732352255,-1.033391603811673,-0.3390666302111045
0.3,0.3,0.0,0.5,0.7218968231434086,15.279731376036487,0.17260139906012384,-27.727798003046395,596.2230732352255,-1.0241514765739979,-0.339361511110603
0.3,0.3,0.1,0.0,1.3998562645067159,16.41774353559473,0.3889748700533602,-25.03669134918658,596.2230732352255,-1.1129243984915438,-0.2899166501417638
0.3,0.3,0.1,0.1,1.0437423702403636,15.725707419566692,0.2748433586396759,-26.47837068393773,596.2230732352255,-1.0670262902526262,-0.2907439973544035
0.3,0.3,0.1,0.2,0.8143727318208338,15.246310249512218,0.20104477069193827,-27.41031069432186,596.2230732352255,-1.0349178980378237,-0.29071606311082965
0.3,0.3,0.1,0.3,0.6670172043930833,14.92324655166728,0.15351638905982679,-28.011082639121614,596.2230732352255,-1.0131071063474772,-0.2904695956918779
0.3,0.3,0.1,0.4,0.5717461268541335,14.707766233625064,0.12274244032690618,-28.400772219395986,596.2230732352255,-0.9984605006789771,-0.29023075797027786
0.3,0.3,0.1,0.5,0.5093739136740938,14.563800297630891,0.1025795473510227,-28.656687765325128,596.2230732352255,-0.9886156758476261,-0.2900547069670245
0.3,0.3,0.2,0.0,1.2896726519268764,16.066469581805155,0.3529912489572462,-25.527149094206276,596.2230732352255,-1.0952608135523012,-0.3100431924402791
0.3,0.3,0.2,0.1,0.9290903538854423,15.347476229233358,0.23723294176256626,-26.985517393753543,596.2230732352255,-1.0480732870465692,-0.31131517193241365
0.3,0.3,0.2,0.2,0.6961804694343598,14.847210006678146,0.16215497526512745,-27.93094234105541,596.2230732352255,-1.014925327381433,-0.31156462531738427
0.3,0.3,0.2,0.3,0.546197852685415,14.508881953646014,0.1136816098707305,-28.541849396905018,596.2230732352255,-0.9923320920356749,-0.31148812102252954
0.3,0.3,0.2,0.4,0.44905440334519486,14.282620301731086,0.08223618505271979,-28.93882504880141,596.2230732352255,-0.9771217688295031,-0.31135416895193835
0.3,0.3,0.2,0.5,0.38537424152385036,14.131166295544206,0.0616051956782826,-29.199861464924282,596.2230732352255,-0.9668799428563246,-0.3112442217571676
0.3,0.3,0.3,0.0,1.2240812066058204,15.853326740945196,0.33154657267335796,-25.820015976860454,596.2230732352255,-1.0844281599878491,-0.34881372324084836
0.3,0.3,0.3,0.1,0.8607175500021436,15.117319981876465,0.21477530729541172,-27.288869405373394,596.2230732352255,-1.03642017953528,-0.35143628231602
0.3,0.3,0.3,0.2,0.6255946469623241,14.603802301521451,0.13889691378368152,-28.242791722286555,596.2230732352255,-1.00260812200903,-0.35262717189121773
0.3,0.3,0.3,0.3,0.47396326979123327,14.255732302458956,0.0898297952488969,-28.860106039088084,596.2230732352255,-0.9795131537600588,-0.35318607259418044
0.3,0.3,0.3,0.4,0.37564087910362254,14.02256279139873,0.057961013089213864,-29.261700803298485,596.2230732352255,-0.9639402262625163,-0.3534754467557466
0.3,0.3,0.3,0.5,0.31113512750635675,13.86629717407224,0.037034131130342374,-29.525990758001196,596.2230732352255,-0.9534424330713387,-0.3536476246781439
0.3,0.3,0.4,0.0,1.1838433353394295,15.720867641829738,0.31838435621474037,-26.00028119735549,596.2230732352255,-1.077633733932526,-0.38889240653819934
0.3,0.3,0.4,0.1,0.8187255530500481,14.97403662898613,0.20097423774090295,-27.475793514775354,596.2230732352255,-1.0291002582500486,-0.39304201438623565
0.3,0.3,0.4,0.2,0.5822031846784093,14.452055788311903,0.12458949754241555,-28.435122120098548,596.2230732352255,-0.9948618526002928,-0.39531424968782813
0.3,0.3,0.4,0.3,0.4295265239102397,14.097744018633707,0.07514574628817439,-29.056521081694868,596.2230732352255,-0.9714440382337264,-0.39661215083164336
0.3,0.3,0.4,0.4,0.3304551510689313,13.86013754166937,0.043007826007590566,-29.461065684491704,596.2230732352255,-0.9556373440154364,-0.39739840991126485
0.3,0.3,0.4,0.5,0.26542407307568183,13.700775728488356,0.021892526325162365,-29.727436228004432,596.2230732352255,-0.9449742924904414,-0.3979038578740157
0.3,0.3,0.5,0.0,1.158428543330392,15.636419058728436,0.31006963722317593,-26.114536216523526,596.2230732352255,-1.0732656002971797,-0.42441888423856433
0.3,0.3,0.5,0.1,0.7921833403225609,14.882590333348578,0.1922489872507649,-27.59435215867318,596.2230732352255,-1.024390435507705,-0.42997956938248816
0.3,0.3,0.5,0.2,0.5547599515304924,14.355125018528248,0.11553823110017625,-28.557178508873903,596.2230732352255,-0.9898744493288758,-0.43325802771125854
0.3,0.3,0.5,0.3,0.40140921573441624,13.996760123114793,0.06585155559251099,-29.18122331468696,596.2230732352255,-0.9662461632260144,-0.43524738578162303
0.3,0.3,0.5,0.4,0.3018542019283865,13.756267930449395,0.03353979788038863,-29.587680721944782,596.2230732352255,-0.9502868985074686,-0.4365004474503831
0.3,0.3,0.5,0.5,0.23648356085861355,13.59489006593635,0.012302668342067946,-29.85540153781436,596.2230732352255,-0.9395158955787242,-0.4373198749753282
0.3,0.4,0.0,0.0,1.5760450014024263,16.96290909029896,0.44640432513758377,-24.255382314366177,596.2230732352255,-1.1556009740760098,-0.3344915390726233
0.3,0.4,0.0,0.1,1.226540929029074,16.310031129198023,0.3346796617762493,-25.672756376423266,596.2230732352255,-1.1121354345960066,-0.33733258518495735
0.3,0.4,0.0,0.2,1.00237467033355,15.860667315541853,0.2627602493163739,-26.585128056696323,596.2230732352255,-1.0819194793900033,-0.33877119164991143
0.3,0.4,0.0,0.3,0.8588585339789123,15.559402567601799,0.216611239060005,-27.171258275582638,596.2230732352255,-1.0614967424185329,-0.33954687445175713
0.3,0.4,0.0,0.4,0.7663109849521454,15.359228532872438,0.18681251169496704,-27.55046299355951,596.2230732352255,-1.0478321862933848,-0.34000410984806884
0.3,0.4,0.0,0.5,0.7058345186552017,15.22584785172807,0.1673269053438009,-27.79903191891546,596.2230732352255,-1.0386703023107513,-0.340298466230049
0.3,0.4,0.1,0.0,1.3848853827711949,16.369854727733756,0.38409458873287505,-25.104028111483107,596.2230732352255,-1.1266607796848849,-0.2907285013037053
0.3,0.4,0.1,0.1,1.0281270981085555,15.674097851613489,0.26973077056342554,-26.54815606045373,596.2230732352255,-1.081221810368782,-0.29154780112478074
0.3,0.4,0.1,0.2,0.7982490877246784,15.191823338936938,0.19575006516336924,-27.48206031666277,596.2230732352255,-1.0494223461982588,-0.29150906232213725
0.3,0.4,0.1,0.3,0.6505176101693877,14.866657830023723,0.14808753572652655,-28.084300722996996,596.2230732352255,-1.027813329444749,-0.2912525555380352
0.3,0.4,0.1,0.4,0.5549792797072683,14.649694761956876,0.11721847019694476,-28.475041965958898,596.2230732352255,-1.0132974410259399,-0.29100570758364697
0.3,0.4,0.1,0.5,0.492420724801379,14.50469997260111,0.0969893742557737,-28.73169468232578,596.2230732352255,-1.0035377608582974,-0.29082372286231006
0.3,0.4,0.2,0.0,1.2742832760288758,16.016313356186007,0.3479648207956876,-25.596292395423433,596.2230732352255,-1.109182308216261,-0.31089215858153274
0.3,0.4,0.2,0.1,0.9130114878177498,15.293247556470746,0.2319573115272977,-27.057291922712206,596.2230732352255,-1.0624736770993515,-0.31215754836906306
0.3,0.4,0.2,0.2,0.6795543974844831,14.789808401361704,0.1566827545970595,-28.004839221717837,596.2230732352255,-1.0296489646513418,-0.31239681953680876
0.3,0.4,0.2,0.3,0.5291649273112098,14.449148041391302,0.10806377397529765,-28.617341130590347,596.2230732352255,-1.0072672566730834,-0.3123104319094461
0.3,0.4,0.2,0.4,0.4317310025998111,14.221233026633428,0.07651464346334347,-29.01546377753351,596.2230732352255,-0.9921940985159527,-0.31216842310350934
0.3,0.4,0.2,0.5,0.36784764842670015,14.06862768105519,0.05581123400153487,-29.27730674971335,596.2230732352255,-0.9820416508812824,-0.3120524339849773
0.3,0.4,0.3,0.0,1.2084296282855789,15.801734348595108,0.32642849190198664,-25.890294558717496,596.2230732352255,-1.0984605179384266,-0.3497561170286878
0.3,0.4,0.3,0.1,0.844346881248792,15.06142254570384,0.2093969308404331,-27.361900018453312,596.2230732352255,-1.0509435600702832,-0.3523821694634721
0.3,0.4,0.3,0.2,0.6086511445324572,14.544534793391772,0.13331238532583445,-28.318049775025827,596.2230732352255,-1.0174635478696903,-0.35357055820639527
0.3,0.4,0.3,0.3,0.45659241348579016,14.1939776831866,0.08409203304007296,-28.93704334655859,596.2230732352255,-0.99458609097417,-0.35412509910724976
0.3,0.4,0.3,0.4,0.3579640746021795,13.959039597354717,0.05211381263126036,-29.339849024101174,596.2230732352255,-0.9791542735192338,-0.35441026072495774
0.3,0.4,0.3,0.5,0.2932438650630864,13.801539593223833,0.03111034631504417,-29.604992203315895,596.2230732352255,-0.9687484400607183,-0.35457903621246567
0.3,0.4,0.4,0.0,1.1680257856646836,15.668359754172979,0.31320823468321546,-26.07128035041936,596.2230732352255,-1.0917341648341128,-0.38993846599268966
0.3,0.4,0.4,0.1,0.8021696203814876,14.917071390475067,0.19553058971646387,-27.549623895420694,596.2230732352255,-1.0436992625294628,-0.3941041337840012
0.3,0.4,0.4,0.2,0.5650576547590269,14.391590693833823,0.11893344021320917,-28.511249047753218,596.2230732352255,-1.009798379937421,-0.39638371381195414
0.3,0.4,0.4,0.3,0.4119401852073601,14.034689441468572,0.06933145134424556,-29.134382935271002,596.2230732352255,-0.9866017964241802,-0.39768450090011953
0.3,0.4,0.4,0.4,0.31255268021761484,13.795237932972881,0.0370803163788791,-29.540180720290298,596.2230732352255,-0.9709386578355184,-0.39847168034328195
0.3,0.4,0.4,0.5,0.2472997131627519,13.634586477522648,0.015885682742089458,-29.807435412191722,596.2230732352255,-0.9603691614751053,-0.398977295444114
0.3,0.4,0.5,0.0,1.1425040967822264,15.583318702619486,0.30485612789030725,-26.18600062929937,596.2230732352255,-1.087408957665481,-0.42556015173662587
0.3,0.4,0.5,0.1,0.7755078511057611,14.824932381127432,0.1867632073333736,-27.66870000552002,596.2230732352255,-1.03903716614282,-0.43114903166570073
0.3,0.4,0.5,0.2,0.5374838390736603,14.29388149413564,0.10983592571867096,-28.633868549135293,596.2230732352255,-1.0048621835797689,-0.43444445049996006
0.3,0.4,0.5,0.3,0.38368342539205624,13.9328593090569,0.059987713193332404,-29.25968512276087,596.2230732352255,-0.9814574880497307,-0.4364438365841439
0.3,0.4,0.5,0.4,0.28380555414824205,13.69047132836716,0.027560245879976186,-29.6674237302957,596.2230732352255,-0.9656433270264109,-0.43770291332142497
0.3,0.4,0.5,0.5,0.21820810966648452,13.527767078059982,0.006241963147246565,-29.936049218894617,596.2230732352255,-0.9549668866977168,-0.43852606863021837
0.3,0.5,0.0,0.0,1.5670815517037529,16.934957030785625,0.44349259767502147,-24.295936978766605,596.2230732352255,-1.1683232232538643,-0.33507884295000956
0.3,0.5,0.0,0.1,1.2172133908583849,16.280050956429392,0.3316373115063165,-25.714691909420885,596.2230732352255,-1.1252887075846374,-0.3379258821958109
0.3,0.5,0.0,0.2,0.9927623967844523,15.829136054911718,0.2596164223361397,-26.628161718383346,596.2230732352255,-1.095366972275147,-0.33936669359898586
0.3,0.5,0.0,0.3,0.8490373888298208,15.526748705511606,0.2133932779429415,-27.21510634866328,596.2230732352255,-1.0751391232186713,-0.34014287202424054
0.3,0.5,0.0,0.4,0.7563423092874055,15.325788326093036,0.18354232736186304,-27.59489057238826,596.2230732352255,-1.06160239194657,-0.34059998435178596
0.3,0.5,0.0,0.5,0.6957634687219549,15.191864842989888,0.16402054804769417,-27.843863749233062,596.2230732352255,-1.0525246217852335,-0.34089406716175663
0.3,0.5,0.1,0.0,1.375502650869298,16.33966455710565,0.381036737563778,-25.146391460530214,596.2230732352255,-1.1397209673747022,-0.2912449249733218
0.3,0.5,0.1,0.1,1.0183378989099712,15.641553975588728,0.266526449780069,-26.592070307056787,596.2230732352255,-1.094749616004853,-0.29205943658155986
0.3,0.5,0.1,0.2,0.7881390281852196,15.15745793802743,0.1924308386745066,-27.52721882372015,596.2230732352255,-1.0632717746029363,-0.29201407133033763
0.3,0.5,0.1,0.3,0.6401701376374413,14.83096101989183,0.14468361717159262,-28.1303896632555,596.2230732352255,-1.041876985844059,-0.291751348592717
0.3,0.5,0.1,0.4,0.5444629608280183,14.613058230119712,0.11375447161334762,-28.52179741605284,596.2230732352255,-1.0275021504591253,-0.29149951853817413
0.3,0.5,0.1,0.5,0.4817866382475833,14.467411149741638,0.0934835435907777,-28.77891742096695,596.2230732352255,-1.017835530756428,-0.29131383392038135
0.3,0.5,0.2,0.0,1.2646363965640228,15.984688525940637,0.3448147435761939,-25.639798852045807,596.2230732352255,-1.12244433759785,-0.31143202598273856
0.3,0.5,0.2,0.1,0.9029294638557728,15.259045131539683,0.22865002643905896,-27.102465814571435,596.2230732352255,-1.0762264205161354,-0.312693553943566
0.3,0.5,0.2,0.2,0.6691268001407513,14.753596046873007,0.1532513564552307,-28.051358321028875,596.2230732352255,-1.0437407754115835,-0.31292659346404683
0.3,0.5,0.2,0.3,0.5184802357681484,14.411457214990907,0.10454038226952456,-28.664871402829707,596.2230732352255,-1.0215856830632641,-0.3128340875104829
0.3,0.5,0.2,0.4,0.4208626657085546,14.182493537561825,0.07292569924044479,-29.063721486867237,596.2230732352255,-1.00666208473833,-0.3126870651693925
0.3,0.5,0.2,0.5,0.3568508001387416,14.0291576449304,0.05217649430899751,-29.326076108650973,596.2230732352255,-0.996608465287685,-0.3125673055831335
0.3,0.5,0.3,0.0,1.1986171721264594,15.769200377208815,0.3232205488090223,-25.93451967207948,596.2230732352255,-1.1118447481305749,-0.35035481287812864
0.3,0.5,0.3,0.1,0.8340804445151617,15.026162787665221,0.2060247234517032,-27.40786971024654,596.2230732352255,-1.064832953421968,-0.35298338721166944
0.3,0.5,0.3,0.2,0.5980228114415453,14.507139338901487,0.12980997664140403,-28.365431822354342,596.2230732352255,-1.0317029792563992,-0.35417041184413467
0.3,0.5,0.3,0.3,0.44569391794699875,14.155004889310451,0.08049277525814524,-28.98549053050095,596.2230732352255,-1.0090599566076608,-0.35472233693460975
0.3,0.5,0.3,0.4,0.34687206343047006,13.918944496216511,0.04844534600190187,-29.38906453417931,596.2230732352255,-0.9937830803570913,-0.3550049238229436
0.3,0.5,0.3,0.5,0.2820161521363662,13.760660826479354,0.027393426623456563,-29.65474922990408,596.2230732352255,-0.9834797286141339,-0.35517160392590785
0.3,0.5,0.4,0.0,1.1581084894167315,15.635246066719333,0.3099636353548263,-26.11596171829379,596.2230732352255,-1.105194008405208,-0.39060242509634246
0.3,0.5,0.4,0.1,0.7917860606725835,14.881134828990517,0.19211712434707984,-27.596100436378386,596.2230732352255,-1.0576733890553358,-0.39477857358092283
0.3,0.5,0.4,0.2,0.5543015155914155,14.35343559068456,0.11538578696836943,-28.5591821241031,596.2230732352255,-1.0241294906477516,-0.39706303215475414
0.3,0.5,0.4,0.3,0.4009053013387387,13.994891575967516,0.0656837578513203,-29.183416762340457,596.2230732352255,-1.0011723022872343,-0.39836580188690185
0.3,0.5,0.4,0.4,0.3013177799916278,13.754268854235896,0.03336100372410833,-29.590009929862376,596.2230732352255,-0.9856675237580159,-0.39915366641325445
0.3,0.5,0.4,0.5,0.23592436492412272,13.592798364806535,0.012116161008557391,-29.857825941926713,596.2230732352255,-0.9752028318990913,-0.3996594542338361
0.3,0.5,0.5,0.0,1.132519263166043,15.549829775936285,0.30158791110068695,-26.230976639473475,596.2230732352255,-1.100916750068659,-0.42628404960824984
0.3,0.5,0.5,0.1,0.7650486914834165,14.788556658601815,0.1833231043200989,-27.71550454955539,596.2230732352255,-1.0530650961410148,-0.4318910976333967
0.3,0.5,0.5,0.2,0.5266450707898329,14.255232493994562,0.10625901140624006,-28.682158819335907,596.2230732352255,-1.0192515655388479,-0.4351974942789383
0.3,0.5,0.5,0.3,0.3725602529622396,13.892524194778577,0.05630865360639614,-29.309099720566863,596.2230732352255,-0.9960894600420489,-0.4372033978336298
0.3,0.5,0.5,0.4,0.2724780705625651,13.648932519483559,0.023807974042111546,-29.717651652209682,596.2230732352255,-0.9804358624559861,-0.43846639702935786
0.3,0.5,0.5,0.5,0.20673703784981345,13.485385704832332,0.0024383198393262973,-29.986851610295805,596.2230732352255,-0.9698657241708375,-0.4392919889141478
0.3,0.6,0.0,0.0,1.5612938282682176,16.91681449844138,0.4416131366390408,-24.322225250419205,596.2230732352255,-1.1793111248994737,-0.3354632672385227
0.3,0.6,0.0,0.1,1.2111896819827717,16.260590946944433,0.3296732283839088,-25.741878605992518,596.2230732352255,-1.1366602819093519,-0.33831439090785675
0.3,0.6,0.0,0.2,0.9865540789672611,15.808668106550083,0.25758657362124904,-26.656062791539988,596.2230732352255,-1.1070028085427008,-0.3397567717230654
0.3,0.6,0.0,0.3,0.8426936094680926,15.505551045861555,0.2113153675954882,-27.243537233347976,596.2230732352255,-1.0869513548111276,-0.3405333655239762
0.3,0.6,0.0,0.4,0.7499028281147346,15.304079410493564,0.18143055130521724,-27.623698469919987,596.2230732352255,-1.073531031129149,-0.34099046013291723
0.3,0.6,0.0,0.5,0.6892575665792933,15.169802955688127,0.16188530991876338,-27.87293465595329,596.2230732352255,-1.06453022365669,-0.3412844065051379
0.3,0.6,0.1,0.0,1.3694430950764946,16.320068116448727,0.37906256800241955,-25.173855302463068,596.2230732352255,-1.1510178763820766,-0.29158368713672056
0.3,0.6,0.1,0.1,1.012014759541291,15.620427822124094,0.26445734353495176,-26.620543679582614,596.2230732352255,-1.1064644900541154,-0.29239530304538963
0.3,0.6,0.1,0.2,0.7816077436914926,15.13514744743194,0.1902872210368889,-27.556502076629414,596.2230732352255,-1.0752769418966523,-0.2923457837719745
0.3,0.6,0.1,0.3,0.6334847886067863,14.807784544747937,0.1424850586446924,-28.160278566368657,596.2230732352255,-1.0540771587862374,-0.29207912329475283
0.3,0.6,0.1,0.4,0.5376680117330945,14.589270359136997,0.11151692611062192,-28.552120213008376,596.2230732352255,-1.0398316005264308,-0.2918241220764006
0.3,0.6,0.1,0.5,0.47491522876172976,14.44319879945144,0.09121884617482312,-28.809544445199066,596.2230732352255,-1.030250724377435,-0.2916360764246617
0.3,0.6,0.2,0.0,1.2584055080444578,15.964159700772651,0.34278077006508756,-25.668005938774563,596.2230732352255,-1.1339269969356414,-0.31178604016905975
0.3,0.6,0.2,0.1,0.8964163023619465,15.236840543854392,0.22651412116647673,-27.131758630670895,596.2230732352255,-1.0881489064600625,-0.3130452810800155
0.3,0.6,0.2,0.2,0.6623893793008762,14.730084127470121,0.15103493829677905,-28.081527037424518,596.2230732352255,-1.0559703184683356,-0.3132744276022503
0.3,0.6,0.2,0.3,0.5115759109692641,14.386983245044682,0.10226426136967781,-28.695698587241687,596.2230732352255,-1.034022309765248,-0.31317804995261156
0.3,0.6,0.2,0.4,0.4138390825068283,14.157336973205226,0.07060702074752623,-29.095022432221455,596.2230732352255,-1.0192363869994447,-0.31302783739053375
0.3,0.6,0.2,0.5,0.34974374262124464,14.003525438339537,0.04982807703937109,-29.35771031421191,596.2230732352255,-1.009274263094151,-0.31290567158790417
0.3,0.6,0.3,0.0,1.1922788542789942,15.748080532321108,0.3211490404337436,-25.963194138443974,596.2230732352255,-1.123440367509554,-0.35074694148309327
0.3,0.6,0.3,0.1,0.827447571973905,15.003270462792106,0.20384668431285835,-27.437680365538192,596.2230732352255,-1.0768821739089662,-0.3533773797282258
